date_and_time,hexagon_center,num_bikes_avg
2020-10-07T16:07:01,"34.19624096768719,-118.636191",0.0
2020-10-07T16:07:01,"34.19624096768719,-118.62071887877775",0.0
2020-10-07T16:07:01,"34.19624096768719,-118.6052467575555",0.0
2020-10-07T16:07:01,"34.19624096768719,-118.58977463633326",0.0
2020-10-07T16:07:01,"34.19624096768719,-118.57430251511101",0.0
2020-10-07T16:07:01,"34.19624096768719,-118.55883039388877",0.0
2020-10-07T16:07:01,"34.19624096768719,-118.54335827266652",0.0
2020-10-07T16:07:01,"34.19624096768719,-118.52788615144428",0.0
2020-10-07T16:07:01,"34.19624096768719,-118.51241403022203",0.0
2020-10-07T16:07:01,"34.19624096768719,-118.49694190899979",0.0
2020-10-07T16:07:01,"34.19624096768719,-118.45052554533305",0.0
2020-10-07T16:07:01,"34.189241810995945,-117.9554176662212",0.0
2020-10-07T16:07:01,"34.189241810995945,-117.97088978744344",0.0
2020-10-07T16:07:01,"34.189241810995945,-117.98636190866569",0.0
2020-10-07T16:07:01,"34.189241810995945,-118.00183402988793",0.0
2020-10-07T16:07:01,"34.189241810995945,-118.35769281799958",0.0
2020-10-07T16:07:01,"34.189241810995945,-118.34222069677733",0.0
2020-10-07T16:07:01,"34.189241810995945,-118.32674857555509",0.0
2020-10-07T16:07:01,"34.189241810995945,-118.31127645433284",0.0
2020-10-07T16:07:01,"34.189241810995945,-118.2958043331106",0.0
2020-10-07T16:07:01,"34.189241810995945,-118.28033221188835",0.0
2020-10-07T16:07:01,"34.189241810995945,-118.2648600906661",0.0
2020-10-07T16:07:01,"34.189241810995945,-118.24938796944386",0.0
2020-10-07T16:07:01,"34.189241810995945,-118.23391584822161",0.0
2020-10-07T16:07:01,"34.189241810995945,-118.21844372699937",0.0
2020-10-07T16:07:01,"34.189241810995945,-118.20297160577712",0.0
2020-10-07T16:07:01,"34.189241810995945,-118.18749948455488",0.0
2020-10-07T16:07:01,"34.189241810995945,-118.17202736333263",0.0
2020-10-07T16:07:01,"34.189241810995945,-118.15655524211039",0.0
2020-10-07T16:07:01,"34.189241810995945,-118.14108312088814",0.0
2020-10-07T16:07:01,"34.189241810995945,-118.1256109996659",0.0
2020-10-07T16:07:01,"34.189241810995945,-118.11013887844365",0.0
2020-10-07T16:07:01,"34.189241810995945,-118.0946667572214",0.0
2020-10-07T16:07:01,"34.189241810995945,-118.07919463599916",0.0
2020-10-07T16:07:01,"34.189241810995945,-118.06372251477691",0.0
2020-10-07T16:07:01,"34.189241810995945,-118.04825039355467",0.0
2020-10-07T16:07:01,"34.189241810995945,-118.03277827233242",0.0
2020-10-07T16:07:01,"34.189241810995945,-118.01730615111018",0.0
2020-10-07T16:07:01,"34.19624096768719,-118.4350534241108",0.0
2020-10-07T16:07:01,"34.19624096768719,-118.35769281799958",0.0
2020-10-07T16:07:01,"34.20324012437843,-118.40410918166631",0.0
2020-10-07T16:07:01,"34.20324012437843,-118.636191",0.0
2020-10-07T16:07:01,"34.19624096768719,-117.90900130255446",0.0
2020-10-07T16:07:01,"34.19624096768719,-117.89352918133221",0.0
2020-10-07T16:07:01,"34.19624096768719,-117.87805706010997",0.0
2020-10-07T16:07:01,"34.19624096768719,-117.86258493888772",0.0
2020-10-07T16:07:01,"34.19624096768719,-117.84711281766548",0.0
2020-10-07T16:07:01,"34.19624096768719,-117.83164069644323",0.0
2020-10-07T16:07:01,"34.19624096768719,-117.81616857522098",0.0
2020-10-07T16:07:01,"34.19624096768719,-117.80069645399874",0.0
2020-10-07T16:07:01,"34.19624096768719,-117.7852243327765",0.0
2020-10-07T16:07:01,"34.19624096768719,-117.76975221155425",0.0
2020-10-07T16:07:01,"34.19624096768719,-117.754280090332",0.0
2020-10-07T16:07:01,"34.20324012437843,-118.62071887877775",0.0
2020-10-07T16:07:01,"34.19624096768719,-118.34222069677733",0.0
2020-10-07T16:07:01,"34.20324012437843,-118.6052467575555",0.0
2020-10-07T16:07:01,"34.20324012437843,-118.58977463633326",0.0
2020-10-07T16:07:01,"34.20324012437843,-118.57430251511101",0.0
2020-10-07T16:07:01,"34.20324012437843,-118.55883039388877",0.0
2020-10-07T16:07:01,"34.20324012437843,-118.54335827266652",0.0
2020-10-07T16:07:01,"34.20324012437843,-118.52788615144428",0.0
2020-10-07T16:07:01,"34.20324012437843,-118.51241403022203",0.0
2020-10-07T16:07:01,"34.20324012437843,-118.49694190899979",0.0
2020-10-07T16:07:01,"34.20324012437843,-118.48146978777754",0.0
2020-10-07T16:07:01,"34.20324012437843,-118.45052554533305",0.0
2020-10-07T16:07:01,"34.20324012437843,-118.41958130288856",0.0
2020-10-07T16:07:01,"34.19624096768719,-117.9244734237767",0.0
2020-10-07T16:07:01,"34.19624096768719,-117.93994554499895",0.0
2020-10-07T16:07:01,"34.19624096768719,-117.9554176662212",0.0
2020-10-07T16:07:01,"34.19624096768719,-117.97088978744344",0.0
2020-10-07T16:07:01,"34.19624096768719,-118.32674857555509",0.0
2020-10-07T16:07:01,"34.19624096768719,-118.31127645433284",0.0
2020-10-07T16:07:01,"34.19624096768719,-118.2958043331106",0.0
2020-10-07T16:07:01,"34.19624096768719,-118.28033221188835",0.0
2020-10-07T16:07:01,"34.19624096768719,-118.2648600906661",0.0
2020-10-07T16:07:01,"34.19624096768719,-118.24938796944386",0.0
2020-10-07T16:07:01,"34.19624096768719,-118.23391584822161",0.0
2020-10-07T16:07:01,"34.19624096768719,-118.21844372699937",0.0
2020-10-07T16:07:01,"34.19624096768719,-118.20297160577712",0.0
2020-10-07T16:07:01,"34.19624096768719,-118.18749948455488",0.0
2020-10-07T16:07:01,"34.19624096768719,-118.17202736333263",0.0
2020-10-07T16:07:01,"34.19624096768719,-118.15655524211039",0.0
2020-10-07T16:07:01,"34.19624096768719,-118.14108312088814",0.0
2020-10-07T16:07:01,"34.19624096768719,-118.1256109996659",0.0
2020-10-07T16:07:01,"34.19624096768719,-118.11013887844365",0.0
2020-10-07T16:07:01,"34.19624096768719,-118.0946667572214",0.0
2020-10-07T16:07:01,"34.19624096768719,-118.07919463599916",0.0
2020-10-07T16:07:01,"34.19624096768719,-118.06372251477691",0.0
2020-10-07T16:07:01,"34.19624096768719,-118.04825039355467",0.0
2020-10-07T16:07:01,"34.19624096768719,-118.03277827233242",0.0
2020-10-07T16:07:01,"34.19624096768719,-118.01730615111018",0.0
2020-10-07T16:07:01,"34.19624096768719,-118.00183402988793",0.0
2020-10-07T16:07:01,"34.19624096768719,-117.98636190866569",0.0
2020-10-07T16:07:01,"34.161245184230964,-118.58977463633326",0.0
2020-10-07T16:07:01,"34.161245184230964,-118.62071887877775",0.0
2020-10-07T16:07:01,"34.21723843776092,-118.41958130288856",0.0
2020-10-07T16:07:01,"34.15424602753972,-117.754280090332",0.0
2020-10-07T16:07:01,"34.14724687084848,-117.98636190866569",0.0
2020-10-07T16:07:01,"34.14724687084848,-118.15655524211039",0.0
2020-10-07T16:07:01,"34.14724687084848,-118.14108312088814",0.0
2020-10-07T16:07:01,"34.14724687084848,-118.1256109996659",0.0
2020-10-07T16:07:01,"34.14724687084848,-118.11013887844365",0.0
2020-10-07T16:07:01,"34.14724687084848,-118.0946667572214",0.0
2020-10-07T16:07:01,"34.14724687084848,-118.07919463599916",0.0
2020-10-07T16:07:01,"34.14724687084848,-118.06372251477691",0.0
2020-10-07T16:07:01,"34.14724687084848,-118.04825039355467",0.0
2020-10-07T16:07:01,"34.14724687084848,-118.03277827233242",0.0
2020-10-07T16:07:01,"34.14724687084848,-118.01730615111018",0.0
2020-10-07T16:07:01,"34.14724687084848,-118.00183402988793",0.0
2020-10-07T16:07:01,"34.14724687084848,-117.97088978744344",0.0
2020-10-07T16:07:01,"34.14724687084848,-118.18749948455488",0.0
2020-10-07T16:07:01,"34.14724687084848,-117.9554176662212",0.0
2020-10-07T16:07:01,"34.14724687084848,-117.93994554499895",0.0
2020-10-07T16:07:01,"34.14724687084848,-117.9244734237767",0.0
2020-10-07T16:07:01,"34.14724687084848,-117.90900130255446",0.0
2020-10-07T16:07:01,"34.14724687084848,-117.89352918133221",0.0
2020-10-07T16:07:01,"34.14724687084848,-117.87805706010997",0.0
2020-10-07T16:07:01,"34.14724687084848,-117.86258493888772",0.0
2020-10-07T16:07:01,"34.14724687084848,-117.84711281766548",0.0
2020-10-07T16:07:01,"34.14724687084848,-117.83164069644323",0.0
2020-10-07T16:07:01,"34.14724687084848,-117.81616857522098",0.0
2020-10-07T16:07:01,"34.14724687084848,-117.80069645399874",0.0
2020-10-07T16:07:01,"34.14724687084848,-118.17202736333263",0.0
2020-10-07T16:07:01,"34.14724687084848,-118.20297160577712",0.0
2020-10-07T16:07:01,"34.14724687084848,-118.51241403022203",0.0
2020-10-07T16:07:01,"34.14024771415723,-117.7852243327765",0.0
2020-10-07T16:07:01,"34.14024771415723,-117.76975221155425",0.0
2020-10-07T16:07:01,"34.14024771415723,-117.754280090332",0.0
2020-10-07T16:07:01,"34.14724687084848,-118.636191",0.0
2020-10-07T16:07:01,"34.14724687084848,-118.62071887877775",0.0
2020-10-07T16:07:01,"34.14724687084848,-118.6052467575555",0.0
2020-10-07T16:07:01,"34.14724687084848,-118.58977463633326",0.0
2020-10-07T16:07:01,"34.14724687084848,-118.57430251511101",0.0
2020-10-07T16:07:01,"34.14724687084848,-118.55883039388877",0.0
2020-10-07T16:07:01,"34.14724687084848,-118.54335827266652",0.0
2020-10-07T16:07:01,"34.14724687084848,-118.52788615144428",0.0
2020-10-07T16:07:01,"34.14724687084848,-118.49694190899979",0.0
2020-10-07T16:07:01,"34.14724687084848,-118.21844372699937",0.0
2020-10-07T16:07:01,"34.14724687084848,-118.48146978777754",0.0
2020-10-07T16:07:01,"34.14724687084848,-118.45052554533305",0.0
2020-10-07T16:07:01,"34.14724687084848,-118.35769281799958",0.0
2020-10-07T16:07:01,"34.14724687084848,-118.34222069677733",0.0
2020-10-07T16:07:01,"34.14724687084848,-118.32674857555509",0.0
2020-10-07T16:07:01,"34.14724687084848,-118.31127645433284",0.0
2020-10-07T16:07:01,"34.14724687084848,-118.2958043331106",0.0
2020-10-07T16:07:01,"34.14724687084848,-118.28033221188835",0.0
2020-10-07T16:07:01,"34.14724687084848,-118.2648600906661",0.0
2020-10-07T16:07:01,"34.14724687084848,-118.24938796944386",0.0
2020-10-07T16:07:01,"34.14724687084848,-118.23391584822161",0.0
2020-10-07T16:07:01,"34.14724687084848,-117.7852243327765",0.0
2020-10-07T16:07:01,"34.14724687084848,-117.76975221155425",0.0
2020-10-07T16:07:01,"34.14724687084848,-117.754280090332",0.0
2020-10-07T16:07:01,"34.15424602753972,-117.9554176662212",0.0
2020-10-07T16:07:01,"34.15424602753972,-118.1256109996659",0.0
2020-10-07T16:07:01,"34.15424602753972,-118.11013887844365",0.0
2020-10-07T16:07:01,"34.15424602753972,-118.0946667572214",0.0
2020-10-07T16:07:01,"34.15424602753972,-118.07919463599916",0.0
2020-10-07T16:07:01,"34.15424602753972,-118.06372251477691",0.0
2020-10-07T16:07:01,"34.15424602753972,-118.04825039355467",0.0
2020-10-07T16:07:01,"34.15424602753972,-118.03277827233242",0.0
2020-10-07T16:07:01,"34.15424602753972,-118.01730615111018",0.0
2020-10-07T16:07:01,"34.15424602753972,-118.00183402988793",0.0
2020-10-07T16:07:01,"34.15424602753972,-117.98636190866569",0.0
2020-10-07T16:07:01,"34.15424602753972,-117.97088978744344",0.0
2020-10-07T16:07:01,"34.15424602753972,-117.93994554499895",0.0
2020-10-07T16:07:01,"34.15424602753972,-118.636191",0.0
2020-10-07T16:07:01,"34.15424602753972,-117.9244734237767",0.0
2020-10-07T16:07:01,"34.15424602753972,-117.90900130255446",0.0
2020-10-07T16:07:01,"34.15424602753972,-117.89352918133221",0.0
2020-10-07T16:07:01,"34.15424602753972,-117.87805706010997",0.0
2020-10-07T16:07:01,"34.15424602753972,-117.86258493888772",0.0
2020-10-07T16:07:01,"34.15424602753972,-117.84711281766548",0.0
2020-10-07T16:07:01,"34.15424602753972,-117.83164069644323",0.0
2020-10-07T16:07:01,"34.15424602753972,-117.81616857522098",0.0
2020-10-07T16:07:01,"34.15424602753972,-117.80069645399874",0.0
2020-10-07T16:07:01,"34.15424602753972,-117.7852243327765",0.0
2020-10-07T16:07:01,"34.15424602753972,-117.76975221155425",0.0
2020-10-07T16:07:01,"34.15424602753972,-118.14108312088814",0.0
2020-10-07T16:07:01,"34.15424602753972,-118.15655524211039",0.0
2020-10-07T16:07:01,"34.15424602753972,-118.17202736333263",0.0
2020-10-07T16:07:01,"34.15424602753972,-118.18749948455488",0.0
2020-10-07T16:07:01,"34.15424602753972,-118.62071887877775",0.0
2020-10-07T16:07:01,"34.15424602753972,-118.6052467575555",0.0
2020-10-07T16:07:01,"34.15424602753972,-118.58977463633326",0.0
2020-10-07T16:07:01,"34.15424602753972,-118.57430251511101",0.0
2020-10-07T16:07:01,"34.15424602753972,-118.55883039388877",0.0
2020-10-07T16:07:01,"34.15424602753972,-118.54335827266652",0.0
2020-10-07T16:07:01,"34.15424602753972,-118.52788615144428",0.0
2020-10-07T16:07:01,"34.15424602753972,-118.51241403022203",0.0
2020-10-07T16:07:01,"34.15424602753972,-118.49694190899979",0.0
2020-10-07T16:07:01,"34.15424602753972,-118.48146978777754",0.0
2020-10-07T16:07:01,"34.15424602753972,-118.4350534241108",0.0
2020-10-07T16:07:01,"34.15424602753972,-118.41958130288856",0.0
2020-10-07T16:07:01,"34.15424602753972,-118.35769281799958",0.0
2020-10-07T16:07:01,"34.15424602753972,-118.34222069677733",0.0
2020-10-07T16:07:01,"34.15424602753972,-118.32674857555509",0.0
2020-10-07T16:07:01,"34.15424602753972,-118.31127645433284",0.0
2020-10-07T16:07:01,"34.15424602753972,-118.2958043331106",0.0
2020-10-07T16:07:01,"34.15424602753972,-118.28033221188835",0.0
2020-10-07T16:07:01,"34.15424602753972,-118.2648600906661",0.0
2020-10-07T16:07:01,"34.15424602753972,-118.24938796944386",0.0
2020-10-07T16:07:01,"34.15424602753972,-118.23391584822161",0.0
2020-10-07T16:07:01,"34.15424602753972,-118.21844372699937",0.0
2020-10-07T16:07:01,"34.15424602753972,-118.20297160577712",0.0
2020-10-07T16:07:01,"34.14024771415723,-117.80069645399874",0.0
2020-10-07T16:07:01,"34.14024771415723,-117.81616857522098",0.0
2020-10-07T16:07:01,"34.14024771415723,-117.83164069644323",0.0
2020-10-07T16:07:01,"34.14024771415723,-117.84711281766548",0.0
2020-10-07T16:07:01,"34.14024771415723,-118.06372251477691",0.0
2020-10-07T16:07:01,"34.14024771415723,-118.23391584822161",0.0
2020-10-07T16:07:01,"34.14024771415723,-118.21844372699937",0.0
2020-10-07T16:07:01,"34.14024771415723,-118.20297160577712",0.0
2020-10-07T16:07:01,"34.14024771415723,-118.18749948455488",0.0
2020-10-07T16:07:01,"34.14024771415723,-118.17202736333263",0.0
2020-10-07T16:07:01,"34.14024771415723,-118.15655524211039",0.0
2020-10-07T16:07:01,"34.14024771415723,-118.14108312088814",0.0
2020-10-07T16:07:01,"34.14024771415723,-118.1256109996659",0.0
2020-10-07T16:07:01,"34.14024771415723,-118.11013887844365",0.0
2020-10-07T16:07:01,"34.14024771415723,-118.0946667572214",0.0
2020-10-07T16:07:01,"34.14024771415723,-118.07919463599916",0.0
2020-10-07T16:07:01,"34.14024771415723,-118.04825039355467",0.0
2020-10-07T16:07:01,"34.14024771415723,-118.03277827233242",0.0
2020-10-07T16:07:01,"34.14024771415723,-118.01730615111018",0.0
2020-10-07T16:07:01,"34.14024771415723,-118.00183402988793",0.0
2020-10-07T16:07:01,"34.14024771415723,-117.98636190866569",0.0
2020-10-07T16:07:01,"34.14024771415723,-117.97088978744344",0.0
2020-10-07T16:07:01,"34.14024771415723,-117.93994554499895",0.0
2020-10-07T16:07:01,"34.14024771415723,-117.9244734237767",0.0
2020-10-07T16:07:01,"34.14024771415723,-117.90900130255446",0.0
2020-10-07T16:07:01,"34.14024771415723,-117.89352918133221",0.0
2020-10-07T16:07:01,"34.14024771415723,-117.87805706010997",0.0
2020-10-07T16:07:01,"34.14024771415723,-117.86258493888772",0.0
2020-10-07T16:07:01,"34.14024771415723,-118.2648600906661",0.0
2020-10-07T16:07:01,"34.14024771415723,-118.28033221188835",0.0
2020-10-07T16:07:01,"34.14024771415723,-118.2958043331106",0.0
2020-10-07T16:07:01,"34.14024771415723,-118.31127645433284",0.0
2020-10-07T16:07:01,"34.14024771415723,-118.4350534241108",0.0
2020-10-07T16:07:01,"34.14024771415723,-118.41958130288856",0.0
2020-10-07T16:07:01,"34.14024771415723,-118.38863706044407",0.0
2020-10-07T16:07:01,"34.14024771415723,-118.35769281799958",0.0
2020-10-07T16:07:01,"34.14024771415723,-118.34222069677733",0.0
2020-10-07T16:07:01,"34.14024771415723,-118.32674857555509",0.0
2020-10-07T16:07:01,"34.21723843776092,-118.45052554533305",0.0
2020-10-07T16:07:01,"34.21723843776092,-118.40410918166631",0.0
2020-10-07T16:07:01,"34.322225788129586,-118.14108312088814",0.0
2020-10-07T16:07:01,"34.28723000467336,-118.1256109996659",0.0
2020-10-07T16:07:01,"34.28723000467336,-118.2958043331106",0.0
2020-10-07T16:07:01,"34.28723000467336,-118.28033221188835",0.0
2020-10-07T16:07:01,"34.28723000467336,-118.2648600906661",0.0
2020-10-07T16:07:01,"34.28723000467336,-118.24938796944386",0.0
2020-10-07T16:07:01,"34.28723000467336,-118.23391584822161",0.0
2020-10-07T16:07:01,"34.28723000467336,-118.21844372699937",0.0
2020-10-07T16:07:01,"34.28723000467336,-118.20297160577712",0.0
2020-10-07T16:07:01,"34.28723000467336,-118.18749948455488",0.0
2020-10-07T16:07:01,"34.28723000467336,-118.17202736333263",0.0
2020-10-07T16:07:01,"34.28723000467336,-118.15655524211039",0.0
2020-10-07T16:07:01,"34.28723000467336,-118.14108312088814",0.0
2020-10-07T16:07:01,"34.28723000467336,-118.11013887844365",0.0
2020-10-07T16:07:01,"34.28723000467336,-118.32674857555509",0.0
2020-10-07T16:07:01,"34.28723000467336,-118.0946667572214",0.0
2020-10-07T16:07:01,"34.28723000467336,-118.07919463599916",0.0
2020-10-07T16:07:01,"34.28723000467336,-118.06372251477691",0.0
2020-10-07T16:07:01,"34.28723000467336,-118.04825039355467",0.0
2020-10-07T16:07:01,"34.28723000467336,-118.03277827233242",0.0
2020-10-07T16:07:01,"34.28723000467336,-118.01730615111018",0.0
2020-10-07T16:07:01,"34.28723000467336,-118.00183402988793",0.0
2020-10-07T16:07:01,"34.28723000467336,-117.98636190866569",0.0
2020-10-07T16:07:01,"34.28723000467336,-117.97088978744344",0.0
2020-10-07T16:07:01,"34.28723000467336,-117.9554176662212",0.0
2020-10-07T16:07:01,"34.28723000467336,-117.93994554499895",0.0
2020-10-07T16:07:01,"34.28723000467336,-118.31127645433284",0.0
2020-10-07T16:07:01,"34.28723000467336,-118.34222069677733",0.0
2020-10-07T16:07:01,"34.294229161364605,-117.9554176662212",0.0
2020-10-07T16:07:01,"34.28723000467336,-118.55883039388877",0.0
2020-10-07T16:07:01,"34.28023084798212,-117.83164069644323",0.0
2020-10-07T16:07:01,"34.28023084798212,-117.81616857522098",0.0
2020-10-07T16:07:01,"34.28023084798212,-117.80069645399874",0.0
2020-10-07T16:07:01,"34.28023084798212,-117.7852243327765",0.0
2020-10-07T16:07:01,"34.28023084798212,-117.76975221155425",0.0
2020-10-07T16:07:01,"34.28023084798212,-117.754280090332",0.0
2020-10-07T16:07:01,"34.28723000467336,-118.636191",0.0
2020-10-07T16:07:01,"34.28723000467336,-118.62071887877775",0.0
2020-10-07T16:07:01,"34.28723000467336,-118.6052467575555",0.0
2020-10-07T16:07:01,"34.28723000467336,-118.58977463633326",0.0
2020-10-07T16:07:01,"34.28723000467336,-118.57430251511101",0.0
2020-10-07T16:07:01,"34.28723000467336,-118.54335827266652",0.0
2020-10-07T16:07:01,"34.28723000467336,-118.35769281799958",0.0
2020-10-07T16:07:01,"34.28723000467336,-118.52788615144428",0.0
2020-10-07T16:07:01,"34.28723000467336,-118.51241403022203",0.0
2020-10-07T16:07:01,"34.28723000467336,-118.49694190899979",0.0
2020-10-07T16:07:01,"34.28723000467336,-118.48146978777754",0.0
2020-10-07T16:07:01,"34.28723000467336,-118.4659976665553",0.0
2020-10-07T16:07:01,"34.28723000467336,-118.45052554533305",0.0
2020-10-07T16:07:01,"34.28723000467336,-118.4350534241108",0.0
2020-10-07T16:07:01,"34.28723000467336,-118.41958130288856",0.0
2020-10-07T16:07:01,"34.28723000467336,-118.40410918166631",0.0
2020-10-07T16:07:01,"34.28723000467336,-118.38863706044407",0.0
2020-10-07T16:07:01,"34.28723000467336,-118.37316493922182",0.0
2020-10-07T16:07:01,"34.28723000467336,-117.9244734237767",0.0
2020-10-07T16:07:01,"34.28723000467336,-117.90900130255446",0.0
2020-10-07T16:07:01,"34.28723000467336,-117.89352918133221",0.0
2020-10-07T16:07:01,"34.294229161364605,-118.17202736333263",0.0
2020-10-07T16:07:01,"34.294229161364605,-118.34222069677733",0.0
